Area,PLC,Scope,AOI,Name
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP117_SCA_Temp2
14_L6A,OP210,Controller,TRA_PDDelete,SOP117_TRA_PDDelete1
14_L6A,OP210,Controller,TRA_PDDelete,SOP117_TRA_PDDelete2
14_L6A,OP210,Controller,TRA_PDHolder,SOP117_TRA_PDHolder1
14_L6A,OP210,Controller,TRA_PDHolder,SOP117_TRA_PDHolder2
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP117_Y1_Hatch
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP117_Y3_Lock
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP117_Y5_Gabel
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP117_Y8_WallPressure
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP117_Y9_Wall
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP117_Y9_WallFlow
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP118Mode
14_L6A,OP210,Controller,PCT_DUGA,SOP118_DUGA
14_L6A,OP210,Controller,TRA_PDMove,SOP118_PDM_OP200tSOP118a
14_L6A,OP210,Controller,TRA_PDMove,SOP118_PDM_OP200tSOP118b
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_Pressure
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_ScalGablePos
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_ScalHatchPos1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_ScalHatchPos2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_ScalPosCyl1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_ScalPosCyl2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_ScalPosCyl3
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_ScalPosCyl4
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_ScalPosCyl5
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_Temp1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_SCA_Temp2
14_L6A,OP210,Controller,TRA_PDDelete,SOP118_TRA_PDDelete1
14_L6A,OP210,Controller,TRA_PDDelete,SOP118_TRA_PDDelete2
14_L6A,OP210,Controller,TRA_PDHolder,SOP118_TRA_PDHolder1
14_L6A,OP210,Controller,TRA_PDHolder,SOP118_TRA_PDHolder2
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP118_Y1_Hatch
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP118_Y3_Lock
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP118_Y5_Gabel
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_Y8_WallPressure
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP118_Y9_Wall
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP118_Y9_WallFlow
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP119Mode
14_L6A,OP210,Controller,PCT_DUGA,SOP119_DUGA
14_L6A,OP210,Controller,TRA_PDMove,SOP119_PDM_OP200tSOP119a
14_L6A,OP210,Controller,TRA_PDMove,SOP119_PDM_OP200tSOP119b
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_Pressure
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_ScalGablePos
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_ScalHatchPos1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_ScalHatchPos2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_ScalPosCyl1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_ScalPosCyl2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_ScalPosCyl3
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_ScalPosCyl4
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_ScalPosCyl5
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_Temp1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_SCA_Temp2
14_L6A,OP210,Controller,TRA_PDDelete,SOP119_TRA_PDDelete1
14_L6A,OP210,Controller,TRA_PDDelete,SOP119_TRA_PDDelete2
14_L6A,OP210,Controller,TRA_PDHolder,SOP119_TRA_PDHolder1
14_L6A,OP210,Controller,TRA_PDHolder,SOP119_TRA_PDHolder2
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP119_Y1_Hatch
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP119_Y3_Lock
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP119_Y5_Gabel
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_Y8_WallPressure
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP119_Y9_Wall
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP119_Y9_WallFlow
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP120Mode
14_L6A,OP210,Controller,PCT_DUGA,SOP120_DUGA
14_L6A,OP210,Controller,TRA_PDMove,SOP120_PDM_OP200tSOP120a
14_L6A,OP210,Controller,TRA_PDMove,SOP120_PDM_OP200tSOP120b
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_Pressure
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_ScalGablePos
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_ScalHatchPos1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_ScalHatchPos2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_ScalPosCyl1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_ScalPosCyl2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_ScalPosCyl3
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_ScalPosCyl4
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_ScalPosCyl5
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_Temp1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_SCA_Temp2
14_L6A,OP210,Controller,TRA_PDDelete,SOP120_TRA_PDDelete1
14_L6A,OP210,Controller,TRA_PDDelete,SOP120_TRA_PDDelete2
14_L6A,OP210,Controller,TRA_PDHolder,SOP120_TRA_PDHolder1
14_L6A,OP210,Controller,TRA_PDHolder,SOP120_TRA_PDHolder2
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP120_Y1_Hatch
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP120_Y3_Lock
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP120_Y5_Gabel
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_Y8_WallPressure
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP120_Y9_Wall
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP120_Y9_WallFlow
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP121Mode
14_L6A,OP210,Controller,PCT_DUGA,SOP121_DUGA
14_L6A,OP210,Controller,TRA_PDMove,SOP121_PDM_OP200tSOP121a
14_L6A,OP210,Controller,TRA_PDMove,SOP121_PDM_OP200tSOP121b
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_Pressure
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_ScalGablePos
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_ScalHatchPos1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_ScalHatchPos2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_ScalPosCyl1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_ScalPosCyl2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_ScalPosCyl3
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_ScalPosCyl4
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_ScalPosCyl5
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_Temp1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_SCA_Temp2
14_L6A,OP210,Controller,TRA_PDDelete,SOP121_TRA_PDDelete1
14_L6A,OP210,Controller,TRA_PDDelete,SOP121_TRA_PDDelete2
14_L6A,OP210,Controller,TRA_PDHolder,SOP121_TRA_PDHolder1
14_L6A,OP210,Controller,TRA_PDHolder,SOP121_TRA_PDHolder2
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP121_Y1_Hatch
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP121_Y3_Lock
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP121_Y5_Gabel
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_Y8_WallPressure
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP121_Y9_Wall
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP121_Y9_WallFlow
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP122Mode
14_L6A,OP210,Controller,PCT_DUGA,SOP122_DUGA
14_L6A,OP210,Controller,TRA_PDMove,SOP122_PDM_OP200tSOP122a
14_L6A,OP210,Controller,TRA_PDMove,SOP122_PDM_OP200tSOP122b
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_Pressure
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_ScalGablePos
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_ScalHatchPos1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_ScalHatchPos2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_ScalPosCyl1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_ScalPosCyl2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_ScalPosCyl3
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_ScalPosCyl4
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_ScalPosCyl5
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_Temp1
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_SCA_Temp2
14_L6A,OP210,Controller,TRA_PDDelete,SOP122_TRA_PDDelete1
14_L6A,OP210,Controller,TRA_PDDelete,SOP122_TRA_PDDelete2
14_L6A,OP210,Controller,TRA_PDHolder,SOP122_TRA_PDHolder1
14_L6A,OP210,Controller,TRA_PDHolder,SOP122_TRA_PDHolder2
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP122_Y1_Hatch
14_L6A,OP210,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP122_Y3_Lock
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP122_Y5_Gabel
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_Y8_WallPressure
14_L6A,OP210,Controller,MOT_Mo2Dir3Pos2Speed,SOP122_Y9_Wall
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP122_Y9_WallFlow
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP200Mode
14_L6A,OP210,Controller,MOT_Mo1Dir0Pos2Speed,SOP200_M1
14_L6A,OP210,Controller,MOT_Mo1Dir0Pos2Speed,SOP200_M2
14_L6A,OP210,Controller,MOT_Mo1Dir0Pos2Speed,SOP200_M3
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP200_PRO_ScaleHydPre
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP201Mode
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP202Mode
14_L6A,OP210,Controller,MOT_Mo1Dir0Pos2Speed,SOP202_M1
14_L6A,OP210,Controller,MOT_Mo1Dir0Pos2Speed,SOP202_M2
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP202_SCA_WaterFlow
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP202_SCA_WaterLevel
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP202_SCA_WaterPressure
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP202_SCA_WaterTemperature
14_L6A,OP210,Controller,DRV_PowerFlex70EN,SOP202_U1
14_L6A,OP210,Controller,PRO_PID,SOP202_Y1_PPID
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP203Mode
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP204Mode
14_L6A,OP210,Controller,CTL_ModeSubOP,SOP230Mode
14_L6A,OP210,Controller,PRO_Scaling_Real,SOP230_SCA_CarriagePos
14_L6A,OP220,Controller,CTL_AddFaultMess,Area_FWM01
14_L6A,OP220,Controller,CTL_ModeArea,AREA_Mode
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_AREA_FWM01
14_L6A,OP220,Controller,CTL_ModeOP,OP220_Mode_Pouring
14_L6A,OP220,Controller,CTL_ModeOP,OP220_Mode_TransportCar
14_L6A,OP220,Controller,PCT_DUGA,OP220_SOP030_DUGA_01
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP030_FWM01
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP030_FWM02
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP030_FWM03
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP030_FWM04
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP030_FWM05
14_L6A,OP220,Controller,PCT_DUGA,OP220_SOP060_DUGA_01
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP060_FWM01
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP060_FWM02
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP060_FWM03
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP060_FWM04
14_L6A,OP220,Controller,CTL_AddFaultMess,OP220_SOP060_FWM05
14_L6A,OP220,Controller,CTL_ModeSubOP,OP220_SOP100_Mode
14_L6A,OP220,Controller,CTL_ModeSubOP,OP220_SOP200_Mode
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP30_MDATA_M01
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP30_MDATA_M06
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP30_MDATA_M11
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP30_MDATA_M16
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP30_MDATA_M26
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP30_MDATA_M31
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP40_MDATA_M01
14_L6A,OP220,Controller,PCT_ProDB_5Proc5Tools,OP220_SOP60_PRODB_01
14_L6A,OP220,Controller,PCT_ProDB_5Proc5Tools,OP220_SOP60_PRODB_02
14_L6A,OP220,Controller,PCT_ProDB_1Proc5Tools,OP220_SOP60_PRODB_03
14_L6A,OP220,Controller,PCT_ProDB_1Proc5Tools,OP220_SOP60_PRODB_04
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP62_MDATA_M01
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP62_MDATA_M06
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP62_MDATA_M11
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP62_MDATA_M16
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP62_MDATA_M21
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP63_MDATA_M01
14_L6A,OP220,Controller,PCT_MDATA_Movements,OP220_SOP63_MDATA_M06
14_L6A,OP220,Controller,CTL_ProcessorStatus,PLC_Status
14_L6A,OP230tOP320,Controller,CTL_ModeArea,Area_Mode
14_L6A,OP230tOP320,Controller,CTL_ProcessorStatus,AREA_PLC_Status
14_L6A,OP230tOP320,Controller,CTL_ModeOP,OP230t320Mode
14_L6A,OP230tOP320,Controller,SAF_DCInterface,OP230t320_SAF01
14_L6A,OP230tOP320,Controller,SAF_DCInterface,OP230t320_SAF02
14_L6A,OP230tOP320,Controller,SAF_DCInterface,OP230t320_SAF03
14_L6A,OP230tOP320,Controller,SAF_DCInterface,OP230t320_SAF04
14_L6A,OP230tOP320,Controller,SAF_AddSafetyFault,OP230t320_SAF_AddFault01
14_L6A,OP230tOP320,Controller,CTL_GateEntReq,OP230_CTL_Gate01
14_L6A,OP230tOP320,Controller,PCT_DUGA,OP230_DUGA
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M01
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M06
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M11
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M16
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M21
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M26
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M31
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M36
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M41
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_MDATA_M46
14_L6A,OP230tOP320,Controller,SAF_AddSafetyFault,OP230_SAF_AddFault01
14_L6A,OP230tOP320,Controller,PCT_MDATA_Movements,OP230_SOP230_MDATA_M01
14_L6A,OP230tOP320,Controller,CTL_GateEntReq,OP260_CTL_Gate01
14_L6A,OP230tOP320,Controller,CTL_GateEntReq,OP260_CTL_Gate02
14_L6A,OP230tOP320,Controller,SAF_AddSafetyFault,OP260_SAF_AddFault01
14_L6A,OP230tOP320,Controller,CTL_GateEntReq,OP270_CTL_Gate01
14_L6A,OP230tOP320,Controller,SAF_AddSafetyFault,OP270_SAF_AddFault01
14_L6A,OP230tOP320,Controller,CTL_GateEntReq,OP280_CTL_Gate01
14_L6A,OP230tOP320,Controller,SAF_AddSafetyFault,OP280_SAF_AddFault01
14_L6A,OP230tOP320,Controller,PCT_MDATA_ValueMonitor,OP300_MDATA_M01
14_L6A,OP230tOP320,Controller,PCT_MDATA_ValueMonitor,OP310_MDATA_M01
14_L6A,OP230tOP320,Controller,PCT_DUGA,OP320_DUGA
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP230Mode
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir0Pos2Speed,SOP230_M01
14_L6A,OP230tOP320,Controller,MOT_Mo1Dir0Pos2Speed,SOP230_M2
14_L6A,OP230tOP320,Controller,PRO_Scaling_Real,SOP230_SCA_CarriagePos
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP230_U01
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir3Pos2Speed,SOP230_Y1_CarrigeTable
14_L6A,OP230tOP320,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP230_Y3_DropArm
14_L6A,OP230tOP320,Controller,PRO_ValveNoLimits,SOP230_Y3_PreTension
14_L6A,OP230tOP320,Controller,PRO_ValveNoLimits,SOP230_Y4_Flush
14_L6A,OP230tOP320,Controller,PRO_ValveNoLimits,SOP230_Y7_Flush
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP235Mode
14_L6A,OP230tOP320,Controller,MOT_Mo1Dir0Pos2Speed,SOP235_M1
14_L6A,OP230tOP320,Controller,PRO_Scaling_Real,SOP235_PRO_ScaleHydPre
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP240Mode
14_L6A,OP230tOP320,Controller,MOT_Mo1Dir0Pos2Speed,SOP240_M01
14_L6A,OP230tOP320,Controller,MOT_Mo1Dir0Pos2Speed,SOP240_M02
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP240_U001
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP240_U002
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP260Mode
14_L6A,OP230tOP320,Controller,ROB_ABB_Robot,SOP260_ARB01
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir2Pos2Speed,SOP260_M03
14_L6A,OP230tOP320,Controller,TRA_RBwPulk,SOP260_RB01
14_L6A,OP230tOP320,Controller,TRA_RBwPulk,SOP260_RB02
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP260_U01
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP260_U02
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP260_U03
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP262Mode
14_L6A,OP230tOP320,Controller,TRA_RBwPulk,SOP262_RB01
14_L6A,OP230tOP320,Controller,TRA_RBwPulk,SOP262_RB02
14_L6A,OP230tOP320,Controller,TRA_RBwPulk,SOP262_RB03
14_L6A,OP230tOP320,Controller,TRA_RBwPulk,SOP262_RB04
14_L6A,OP230tOP320,Controller,TRA_RBwPulk,SOP262_RB05
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP262_U01
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP262_U02
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP262_U03
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP262_U04
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP262_U05
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP270Mode
14_L6A,OP230tOP320,Controller,MOT_Mo1Dir0Pos2Speed,SOP270_M01
14_L6A,OP230tOP320,Controller,DRV_PowerFlex70EN,SOP270_U1
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP280Mode
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir0Pos2Speed,SOP280_LM01
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir0Pos2Speed,SOP280_M02
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir0Pos2Speed,SOP280_M03
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir2Pos2Speed,SOP280_M4
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP290Mode
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir0Pos2Speed,SOP290_M01
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP300Mode
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir0Pos2Speed,SOP300_M01
14_L6A,OP230tOP320,Controller,DRV_PowerFlex755EENET,SOP300_U01
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP310Mode
14_L6A,OP230tOP320,Controller,MOT_Mo2Dir0Pos2Speed,SOP310_M01
14_L6A,OP230tOP320,Controller,PRO_Mo1Dir0Pos2Speed,SOP310_M02
14_L6A,OP230tOP320,Controller,PRO_PID,SOP310_Y01_PPID
14_L6A,OP230tOP320,Controller,CTL_ModeSubOP,SOP320Mode
14_L6A,OP230tOP320,Controller,PRO_ValveNoLimits,SOP320_Airescape_Valve
14_L6A,OP230tOP320,Controller,CTL_SeqCtrl,SOP320_CTL
14_L6A,OP230tOP320,Controller,PRO_ValveNoLimits,SOP320_Ejector_Valve
14_L6A,OP230tOP320,Controller,PRO_ValveNoLimits,SOP320_Fluidizing_Valve
14_L6A,OP230tOP320,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP320_Inlet_Valve_1
14_L6A,OP230tOP320,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP320_Inlet_Valve_2
14_L6A,OP230tOP320,Controller,VAL_ConfigValve2Lim_CLS_OPN,SOP320_Outlet_Valve
14_MSA,OP030t040,Controller,CTL_AddFaultMess,Area_Faults
14_MSA,OP030t040,Controller,CTL_ModeArea,Area_Mode
14_MSA,OP030t040,Controller,CTL_AddFaultMess,OP020_FMW_FaultMess
14_MSA,OP030t040,Controller,CTL_ModeOP,OP020_Mode
14_MSA,OP030t040,Controller,SAF_AddSafetyFault,OP020_SafetyFaults1
14_MSA,OP030t040,Controller,CTL_AddFaultMess,OP030_FMW_FaultMess
14_MSA,OP030t040,Controller,CTL_ModeOP,OP030_Mode
14_MSA,OP030t040,Controller,SAF_AddSafetyFault,OP030_SafetyFaultsSOP110
14_MSA,OP030t040,Controller,SAF_AddSafetyFault,OP030_SafetyFaultsSOP120
14_MSA,OP030t040,Controller,PCT_DUGA,OP030_SOP110_Duga
14_MSA,OP030t040,Controller,CTL_AddFaultMess,OP030_SOP110_FMW_FaultMess
14_MSA,OP030t040,Controller,InView_Numeric_Var_Update,OP030_SOP110_InView
14_MSA,OP030t040,Controller,MOT_Mo2Dir0Pos2Speed,OP030_SOP110_M001_1
14_MSA,OP030t040,Controller,DRV_PowerFlex70EN,OP030_SOP110_M001_2
14_MSA,OP030t040,Controller,USR_ParamCtl,OP030_SOP110_M001_Prm
14_MSA,OP030t040,Controller,MOT_Mo2Dir0Pos2Speed,OP030_SOP110_M002_1
14_MSA,OP030t040,Controller,DRV_PowerFlex70EN,OP030_SOP110_M002_2
14_MSA,OP030t040,Controller,USR_ParamCtl,OP030_SOP110_M002_Prm
14_MSA,OP030t040,Controller,CTL_ModeSubOP,OP030_SOP110_Mode
14_MSA,OP030t040,Controller,SAF_DCInterface,OP030_SOP110_SAF01
14_MSA,OP030t040,Controller,PCT_DUGA,OP030_SOP120_Duga
14_MSA,OP030t040,Controller,CTL_AddFaultMess,OP030_SOP120_FMW_FaultMess
14_MSA,OP030t040,Controller,InView_Numeric_Var_Update,OP030_SOP120_InView
14_MSA,OP030t040,Controller,MOT_Mo2Dir0Pos2Speed,OP030_SOP120_M001_1
14_MSA,OP030t040,Controller,DRV_PowerFlex70EN,OP030_SOP120_M001_2
14_MSA,OP030t040,Controller,USR_ParamCtl,OP030_SOP120_M001_Prm
14_MSA,OP030t040,Controller,MOT_Mo2Dir0Pos2Speed,OP030_SOP120_M002_1
14_MSA,OP030t040,Controller,DRV_PowerFlex70EN,OP030_SOP120_M002_2
14_MSA,OP030t040,Controller,USR_ParamCtl,OP030_SOP120_M002_Prm
14_MSA,OP030t040,Controller,CTL_ModeSubOP,OP030_SOP120_Mode
14_MSA,OP030t040,Controller,SAF_DCInterface,OP030_SOP120_SAF01
14_MSA,OP030t040,Controller,PCT_DUGA,OP040_DUGA
14_MSA,OP030t040,Controller,CTL_AddFaultMess,OP040_FMW_FaultMess
14_MSA,OP030t040,Controller,CTL_ModeOP,OP040_Mode
14_MSA,OP030t040,Controller,SAF_DCInterface,OP040_SAF01
14_MSA,OP030t040,Controller,SAF_DCInterface,OP040_SAF02
14_MSA,OP030t040,Controller,SAF_DCInterface,OP040_SAF03
14_MSA,OP030t040,Controller,SAF_AddSafetyFault,OP040_SafetyFaults1
14_MSA,OP030t040,Controller,CTL_SeqCtrl,OP040_Seq
14_MSA,OP030t040,Controller,CTL_ModeSubOP,OP040_SOP110t160_Mode
14_MSA,OP030t040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M001_1
14_MSA,OP030t040,Controller,DRV_PowerFlex70EN,OP040_SOP110_M001_2
14_MSA,OP030t040,Controller,USR_ParamCtl,OP040_SOP110_M001_Prm
14_MSA,OP030t040,Controller,USR_RotationsvaktKoll,OP040_SOP110_M001_RotVakt
